ds,yhat,yhat_lower,yhat_upper
2013-03-02,5252104.280359497,527590.6539083213,10321062.79183423
2013-03-03,5276539.493980314,342041.92960091005,9996163.292673858
2013-03-04,5180295.025498091,861675.542646929,9971766.795061659
2013-03-05,5276235.264171066,643135.0501611212,10330101.138923038
2013-03-06,5366374.967849951,881756.4311054501,10094562.708946267
2013-03-07,4994501.0040329695,242665.2838148292,10164175.292140707
2013-03-08,5266825.8799504675,391850.6621847763,10172153.230850328
2013-03-09,5279827.041368668,344916.0878819108,10130594.100472562
2013-03-10,5276941.498833553,582686.498506213,9752805.871583996
2013-03-11,5151025.590432307,382507.7671760384,10038291.880411066
2013-03-12,5215747.494711471,737950.5581106076,9870338.49390448
2013-03-13,5273987.778058705,987990.0506738742,9732444.751841111
2013-03-14,4870436.436616812,391662.26497417316,10008028.887462119
2013-03-15,5112220.32613504,613840.5285468571,9852744.113971097
2013-03-16,5096715.71624765,383472.672034379,9565017.089271108
2013-03-17,5068216.311598144,266081.61530239484,9887234.101838697
2013-03-18,4920367.336510669,-30505.68880266582,9283788.730044462
2013-03-19,4967534.065035439,212965.23600567653,10058971.210737834
2013-03-20,5013180.806555354,370589.8611060721,9668686.778738068
2013-03-21,4602449.4686435675,-30929.467519196358,9468188.51749457
2013-03-22,4842772.167781337,144938.43796036905,9450982.360872947
2013-03-23,4831673.099414095,-5620.607728252613,9405187.185375562
2013-03-24,4813430.367501687,278507.4857446575,9511043.415062744
2013-03-25,4681508.599135173,198036.77940289638,9411674.147140322
2013-03-26,4749930.81815212,179746.74583386557,9867193.701353285
2013-03-27,4821665.539249425,223226.87134526903,9622420.837628214
2013-03-28,4441218.015003625,-44123.32990649313,9120771.498177798
2013-03-29,4715259.780847997,-1482.0311441242993,9655044.500575565
2013-03-30,4740451.255901133,-42519.73072685693,9352234.18443492
2013-03-31,4760127.530488213,160153.59779641434,9486420.694396023
2013-04-01,4666757.496465963,-676932.4711306898,9006528.582394721
2013-04-02,4773344.043491129,-156942.47161217558,9461635.20438047
2013-04-03,4881840.471839677,127254.08272003918,9752387.093340054
2013-04-04,4535771.206498897,-16099.588907944471,9296378.86803943
2013-04-05,4840890.097491957,32451.27816451031,9673603.359075092
2013-04-06,4893030.2169942595,269111.4715601074,9540169.817956725
2013-04-07,4934814.47431654,112577.60693921693,9763757.157029007
2013-04-08,4858136.45668799,176222.34062826753,9285267.072717225
2013-04-09,4975578.55474521,602016.8282710945,9941726.007024962
2013-04-10,5088841.9632181525,126981.80330939274,9947346.280170808
2013-04-11,4741376.202619146,161322.89792353124,9673029.061589219
2013-04-12,5039041.1432315735,416781.1673940513,9706553.058932804
2013-04-13,5077955.283334313,257987.39852702,9830714.899974408
2013-04-14,5101199.595152499,392266.9608959775,9908263.674897486
2013-04-15,5001286.491393048,502999.8240300945,9979786.785741497
2013-04-16,5091561.265805672,373403.7592460134,9602527.431441871
2013-04-17,5174611.03509973,688245.8050380261,10281174.023991607
2013-04-18,4794869.395816829,160359.6622021957,9568447.1544615
2013-04-19,5059250.460699927,156342.59302666964,9890914.605039809
2013-04-20,5064966.806575474,185766.0233963165,9668555.204604479
2013-04-21,5056201.502252864,402496.99417686503,9676547.035617556
2013-04-22,4926544.675311166,289931.03453203925,10045978.426881377
2013-04-23,4990362.9023619555,552056.8822666066,9904506.917188618
2013-04-24,5051177.379906724,414947.97925083066,9980662.861950148
2013-04-25,4654239.9908930855,-175044.78520947244,9130198.230319211
2013-04-26,4907141.778625907,-83898.60010265427,9691321.002922501
2013-04-27,4907609.127975138,-105062.54236990077,9475982.547748147
2013-04-28,4900158.488367453,143455.78747306007,9699956.931188768
2013-04-29,4778520.64158201,102702.189172577,9419130.745994247
2013-04-30,4857003.204687024,109930.97123910299,9709921.757248962
2013-05-01,4938867.579816023,295347.7558935854,9797676.785402093
2013-05-02,4568909.560849083,94326.07347108154,9467845.197421866
2013-05-03,4854078.040076732,112043.53126731522,9643546.123888077
2013-05-04,4891286.88322273,529393.8501080415,9731659.992915409
2013-05-05,4924090.418292324,64620.03288862757,9582404.384369586
2013-05-06,4845133.004492637,85764.07084738731,9363410.090023031
2013-05-07,4967540.701329864,404744.07385662786,9550890.391933378
2013-05-08,5093330.463820419,433525.8264892617,10450879.133585544
2013-05-09,4766025.194167649,64444.76776140561,9276330.341183165
2013-05-10,5091308.143426753,-32492.335782678427,9664030.416093813
2013-05-11,5164870.738672447,316797.43950096477,9503935.119739393
2013-05-12,5229123.272607787,704220.5976812445,9724198.037332641
2013-05-13,5175677.92613411,565580.2391504608,9804360.111151185
2013-05-14,5316771.1891693,782999.256444626,9959532.367695412
2013-05-15,5453700.218999155,529290.6243063589,10286886.508588417
2013-05-16,5129460.673309905,451574.7135018984,9893579.453485068
2013-05-17,5449418.834654635,666143.7248175417,10072840.178043699
2013-05-18,5509171.561219129,397006.4815003839,10376237.332970452
2013-05-19,5551263.112229739,837620.143774883,10118256.348677944
2013-05-20,5467668.093842648,659732.6667431202,10346212.33729032
2013-05-21,5571207.537182493,847274.3432639439,9977224.485637784
2013-05-22,5663972.767707093,970952.0682590491,10346086.431854477
2013-05-23,5289944.89418172,146728.7113854581,9888183.219318984
2013-05-24,5555643.188275617,1305697.447372578,10326308.118403295
2013-05-25,5557956.497681661,586962.2176025698,9931473.701720336
2013-05-26,5540827.4826216195,1037178.3442608529,10230162.259249534
2013-05-27,5397699.780648532,764986.9232279545,9982923.246608373
2013-05-28,5442896.062262075,1043850.6122009467,10157821.868119746
2013-05-29,5480002.653967294,566095.6299674022,9934695.427873177
2013-05-30,5054449.612936453,527625.0268754588,9759685.79069441
2013-05-31,5274120.590343689,485417.7225104548,9987935.254655149
2013-06-01,5237147.670619899,499022.16688086285,9756305.40052793
2013-06-02,5188561.974315318,89093.30519283874,10013380.277616026
2013-06-03,5022711.049010694,164171.83786620066,10279618.335189106
2013-06-04,5054611.82899922,-141004.79869108894,10277832.352969263
2013-06-05,5088315.533589794,476040.71802260884,9665629.927869763
2013-06-06,4669473.937279519,186878.94258816322,9487455.839414133
2013-06-07,4905941.738512226,369722.13439145946,9542141.281084381
2013-06-08,4895570.433428699,248160.3957481818,9585875.85933343
2013-06-09,4882864.524931233,115173.89502533978,9565636.119154306
2013-06-10,4761410.956177458,76178.84393451552,9485966.943508675
2013-06-11,4845250.2396492455,184679.55035101098,9593067.323844604
2013-06-12,4937265.176235316,136849.30923799935,9706445.56205085
2013-06-13,4581775.969451834,-115682.52045046006,9392535.279394932
2013-06-14,4885175.69787455,253969.99352362187,9854483.657622065
2013-06-15,4943760.674142383,189888.38542503043,9985375.245814601
2013-06-16,5000425.552498307,406722.3891967261,9801463.77253183
2013-06-17,4947133.042023876,216322.88937306267,9512770.610371195
2013-06-18,5096325.629413259,602007.6821484977,9804259.296476798
2013-06-19,5249354.1325025465,525546.3927277774,9684195.687857065
2013-06-20,4949110.839746624,-142628.54886110785,9280739.488702923
2013-06-21,5300700.200875028,294384.7646476938,9963467.820511034
2013-06-22,5399300.67840921,748331.3710272112,10307648.533421068
2013-06-23,5486886.807369063,817850.3313840018,10211235.169147061
2013-06-24,5454720.631626174,864403.664830753,9981850.420076603
2013-06-25,5614779.376350423,909096.7881882417,10140859.344063455
2013-06-26,5768193.79185957,936500.6202580921,10241149.32481432
2013-06-27,5457884.706553891,525542.5634047602,10018143.725722183
2013-06-28,5789230.710050855,862325.9799067593,10437876.69379164
2013-06-29,5857920.705772581,1505116.8547161466,10842506.015666641
2013-06-30,5906660.679019426,1036558.0146330243,10829524.950122239
2013-07-01,5827644.307513393,997690.7250111342,10685130.345769538
2013-07-02,5933954.878634838,1232857.0787477056,10889534.439305611
2013-07-03,6027973.6819661725,1470653.994396291,11024775.177359715
2013-07-04,5653983.255638721,965675.9522988496,10599403.229165224
2013-07-05,5918799.331822341,1389505.9192778342,10424997.74180729
2013-07-06,5919586.202227857,1110972.3661789694,10435683.154896306
2013-07-07,5900525.8609529985,1163590.1952649627,10500785.193399742
2013-07-08,5755251.564530337,892551.6829524394,10494771.973931765
2013-07-09,5798214.259683387,1421675.537796906,10690033.830533003
2013-07-10,5833057.980120145,1448754.9919245918,10605006.41951847
2013-07-11,5405193.4444221705,506740.81906939624,9995666.11560616
2013-07-12,5622404.452051571,1157843.9389290733,10425287.57995419
2013-07-13,5582642.4279502425,892683.3109161798,10538931.641905276
2013-07-14,5530679.964491642,610917.0936241082,10114523.191261068
2013-07-15,5360534.34144362,335232.1648081138,9856126.420552777
2013-07-16,5386829.656791455,624572.2337550625,10256401.076726578
2013-07-17,5413173.690156073,592669.3873245372,10239790.91101805
2013-07-18,4984738.590656342,245120.00473812022,9811363.360673731
2013-07-19,5208879.691059088,459103.49648983317,9953205.451457897
2013-07-20,5182947.358779806,646999.3071511949,10085818.53518895
2013-07-21,5150962.161871189,184318.24609801406,9866975.539024565
2013-07-22,5006063.647101,589637.8570955641,10020296.739112835
2013-07-23,5061900.587198941,33837.090722719346,9755638.694690062
2013-07-24,5121037.97422438,584331.5578428282,9850399.002662413
2013-07-25,4727568.962042914,165858.98655938753,9315765.624562472
2013-07-26,4987765.152718557,301944.9916313533,9884375.96293726
2013-07-27,4997919.238416097,396879.9570247085,9747496.55525787
2013-07-28,5001049.411652042,-98242.20440016914,9835310.76984223
2013-07-29,4889375.033928432,321895.3332820621,9792628.179945687
2013-07-30,4975730.693372479,177463.06253405355,9508232.13964912
2013-07-31,5061993.30254028,104255.08893710037,9842693.577265173
2013-08-01,4691709.9309530845,-72927.30614329608,9463954.52719488
2013-08-02,4970759.389445878,349247.7982891412,9659286.980367789
2013-08-03,4995201.340055493,40396.52234493044,9717383.711781135
2013-08-04,5007982.251500989,52035.04308683841,9962642.547787849
2013-08-05,4901407.743299518,66927.26618024262,9692639.556895297
2013-08-06,4988548.644559052,421143.68752727984,9802394.273215227
2013-08-07,5071655.748784885,550317.1730320358,9879932.594322829
2013-08-08,4694771.4127847,160218.55153952396,9925724.083978808
2013-08-09,4964371.578593513,-153715.4596932129,9787693.805158148
2013-08-10,4977192.644330027,325004.4839826291,9852409.186519595
2013-08-11,4976913.226064394,427194.901531327,9478519.613537505
2013-08-12,4856601.123279047,279429.38830927835,9435026.598771084
2013-08-13,4930093.607494462,-197667.28427383088,9473210.043322483
2013-08-14,5000386.808968163,-16792.456732347247,9751113.626230828
2013-08-15,4612223.119364366,120196.06614658721,9510890.220375847
2013-08-16,4872710.91262541,416232.44918173196,9488637.31494185
2013-08-17,4879131.664002212,143217.97120554463,9281821.370262245
2013-08-18,4875605.086194163,156676.65452489952,9501050.749712836
2013-08-19,4755523.04550697,223436.02070698558,9591734.29828036
2013-08-20,4832920.74383916,216530.07523706803,9748068.089820765
2013-08-21,4910861.158799939,153846.87951436447,9876530.23422879
2013-08-22,4534021.756203077,-397669.1979552847,9141134.825589513
2013-08-23,4809317.7398213595,1916.5393789944162,9278491.52306782
2013-08-24,4833716.753060246,179907.64833133042,9451324.241012545
2013-08-25,4850915.353482085,342804.89859485364,9371763.60403448
2013-08-26,4753787.635721931,147069.43329059597,9351448.356590942
2013-08-27,4855773.969863042,-63686.827680837436,9693667.148087278
2013-08-28,4959285.269197546,495311.3527590399,9751708.26056632
2013-08-30,4909065.547112118,534686.1360957175,9481851.458358992
2013-08-31,4957824.001033576,539632.8489341837,9785767.252674323
2013-09-01,4997622.189635604,9764.502967261087,9765525.468573505
2013-09-02,4920725.415413549,271505.93138697237,9293869.088441316
2013-09-04,5157515.834949054,335186.4375161493,9873057.069239214
2013-09-05,4816804.690385578,5277.557598532035,9404733.985039162
2013-09-06,5123879.527268867,677092.8673947061,10087009.056925457
2013-09-07,5174896.6215764005,317002.58169522026,9680303.417065002
2013-09-08,5212893.17108739,346348.3316950198,9511975.309131287
2013-09-09,5130255.585261911,260074.89741612264,9926359.073687235
2013-09-10,5240122.180275785,497018.9686111645,9844118.411855921
2013-09-11,5344795.287468189,711195.2014758493,9925978.925787963
2013-09-12,4988350.927668833,110141.25876702867,9802092.616582243
2013-09-13,5277279.6138766315,692352.4816163438,9989556.119770756
2013-09-14,5308312.673409293,586420.5978563718,10060528.546054691
2013-09-15,5325104.081076577,768010.9609005584,10227767.58456776
2013-09-16,5220678.053010122,713187.3656759348,9933858.067479672
2013-09-17,5308810.448566327,68440.56113303601,10263120.599959994
2013-09-18,5392419.677310683,845489.207518003,9991888.807624383
2013-09-19,5016155.948724401,223382.54579208686,9763003.290725103
2013-09-20,5287023.08742645,570742.5790663087,10025138.498722387
2013-09-21,5302187.91980964,712826.2142538119,10448255.705153309
2013-09-22,5305647.773843013,909764.9375975194,9837513.569224773
2013-09-23,5190666.809970486,577842.2026941413,10018655.261925064
2013-09-24,5271149.602389531,516440.8247733799,9932444.928398024
2013-09-25,5350027.93139784,450180.02639475727,10039092.236755911
2013-09-26,4971849.77158666,149432.24566631546,9989626.50181388
2013-09-27,5243404.724514183,779188.165321794,9953085.100785708
2013-09-28,5261540.805129179,510034.3337222112,9937996.542057743
2013-09-29,5269842.907415989,536576.0782077395,10089426.175793294
2013-09-30,5161083.337457111,303553.2581471176,9793276.201687545
2013-10-01,5248612.399991288,768111.3986801044,9893716.503882863
2013-10-02,5334764.475343903,455658.6374966203,9794022.320605522
2013-10-03,4963467.973069668,195796.01275344918,9726671.153913965
2013-10-04,5240892.755841965,225117.34909489477,9663666.259952584
2013-10-05,5263289.251165832,880569.7776875107,10111476.65984452
2013-10-06,5273688.869030367,431532.4216708385,10030417.003571015
2013-10-07,5164375.412429562,564626.9547281687,10118172.000990212
2013-10-08,5248294.793013023,683602.4946638327,10016107.418608757
2013-10-09,5327477.8632956045,547809.0165780648,9893949.642967682
2013-10-10,4945664.193828691,122417.32366678928,9826612.44810679
2013-10-11,5208959.916009398,95056.94891290955,9575242.026309447
2013-10-12,5213683.4750816105,654495.6144706589,10333050.915241761
2013-10-13,5203068.650224324,673019.2517360334,10204005.732312303
2013-10-14,5069734.3878384065,614447.0997734322,9631812.6361463
2013-10-15,5127088.744922265,681601.0133424076,10010014.272748956
2013-10-16,5177741.865266984,547586.1782935669,9787384.738809748
2013-10-17,4766116.052423176,67685.22370054254,9695577.015389325
2013-10-18,4999086.413608873,270304.1880297992,9767926.751985053
2013-10-19,4973806.380827877,257959.245703959,9936485.24441943
2013-10-20,4934388.022970749,-212585.28078706082,9532961.598513696
