customer_id,last_order_date,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_total,segment
C201129043,2016-01-21,1,1523825.6,2,2,2,6,Needs Attention
C916146314,2016-01-21,1,3020177.6,2,1,1,4,Needs Attention
C174050748,2016-01-21,1,2825600.19,2,1,1,4,Needs Attention
C882928121,2016-01-21,1,4615072.62,2,1,1,4,Needs Attention
C317392718,2016-01-21,1,197214.49,2,5,5,12,Champions
C542087590,2016-01-20,1,950128.3,2,3,3,8,Needs Attention
C465536057,2016-01-19,1,576666.8,2,3,3,8,Needs Attention
C596362197,2016-01-19,1,620819.68,2,3,3,8,Needs Attention
C114226329,2016-01-19,1,105345.92,2,5,5,12,Champions
C397171056,2016-01-18,1,90937.68,2,5,5,12,Champions
C856439912,2016-01-18,1,1290369.06,2,2,2,6,Needs Attention
C592504966,2016-01-18,1,39568.53,2,5,5,12,Champions
C124695527,2016-01-18,1,738185.36,2,3,3,8,Needs Attention
C636310374,2016-01-17,1,1488239.5,2,2,2,6,Needs Attention
C783863627,2016-01-17,1,232074.18,2,4,4,10,Loyal Customers
C563616073,2016-01-17,1,3592619.52,2,1,1,4,Needs Attention
C621983945,2016-01-16,1,5163054.02,2,1,1,4,Needs Attention
C129378879,2016-01-16,1,539843.2,2,4,4,10,Loyal Customers
C742576920,2016-01-16,1,795441.9,2,3,3,8,Needs Attention
C908903920,2016-01-16,1,2487969.21,2,1,1,4,Needs Attention
C526658666,2016-01-15,1,2261270.24,2,1,1,4,Needs Attention
C516189467,2016-01-15,1,162297.3,2,5,5,12,Champions
C362260282,2016-01-15,1,1062420.16,2,3,3,8,Needs Attention
C131543529,2016-01-15,1,601914.24,2,3,3,8,Needs Attention
C474548709,2016-01-15,1,78026.79,2,5,5,12,Champions
C275239551,2016-01-14,1,396397.3,2,4,4,10,Loyal Customers
C206756532,2016-01-14,1,1183500.4,2,2,2,6,Needs Attention
C761940753,2016-01-13,1,443239.68,2,4,4,10,Loyal Customers
C385599362,2016-01-13,1,58545.75,2,5,5,12,Champions
C795040929,2016-01-13,1,433360.85,2,4,4,10,Loyal Customers
C633161246,2016-01-12,1,583336.64,2,3,3,8,Needs Attention
C980377709,2016-01-12,1,1124508.4,2,2,2,6,Needs Attention
C646149146,2016-01-10,1,955762.88,2,3,3,8,Needs Attention
C681413972,2016-01-10,1,208400.4,2,4,4,10,Loyal Customers
C681650006,2016-01-09,1,2832796.53,2,1,1,4,Needs Attention
C315777814,2016-01-09,1,931203.9,2,3,3,8,Needs Attention
C862539470,2016-01-09,1,531661.06,2,4,4,10,Loyal Customers
C282677638,2016-01-08,1,448402.5,2,4,4,10,Loyal Customers
C550823867,2016-01-08,1,2031904.6,2,2,2,6,Needs Attention
C677674758,2016-01-08,1,1201567.5,2,2,2,6,Needs Attention
C679957425,2016-01-07,1,1472052.4,2,2,2,6,Needs Attention
C628083503,2016-01-07,1,25386.93,2,5,5,12,Champions
C149922883,2016-01-07,1,898497.6,2,3,3,8,Needs Attention
C151969516,2016-01-07,1,8019.24,2,5,5,12,Champions
C796339118,2016-01-07,1,841402.88,2,3,3,8,Needs Attention
C563693749,2016-01-06,1,913799.36,2,3,3,8,Needs Attention
C684286725,2016-01-06,1,1968711.6,2,2,2,6,Needs Attention
C840144526,2016-01-06,1,959728.2,2,3,3,8,Needs Attention
C226946485,2016-01-06,1,4794859.23,2,1,1,4,Needs Attention
C873362720,2016-01-06,1,969345.52,2,3,3,8,Needs Attention
C318414533,2016-01-06,1,391568.43,2,4,4,10,Loyal Customers
C198175609,2016-01-05,1,31917.93,2,5,5,12,Champions
C975536000,2016-01-05,1,715259.2,2,3,3,8,Needs Attention
C117058742,2016-01-05,1,746848.74,2,3,3,8,Needs Attention
C397720801,2016-01-05,1,505008.68,2,4,4,10,Loyal Customers
C148230302,2016-01-05,1,1474505.55,2,2,2,6,Needs Attention
C929683959,2016-01-05,1,2003473.46,2,2,2,6,Needs Attention
C701131856,2016-01-05,1,6249661.04,2,1,1,4,Needs Attention
C113437545,2016-01-03,1,1151216.1,2,2,2,6,Needs Attention
C682830178,2016-01-03,1,2265559.59,2,1,1,4,Needs Attention
C664174449,2016-01-03,1,723463.52,2,3,3,8,Needs Attention
C593408763,2016-01-03,1,80427.75,2,5,5,12,Champions
C520714461,2016-01-03,1,4149288.15,2,1,1,4,Needs Attention
C319358670,2016-01-02,1,1764343.98,2,2,2,6,Needs Attention
C485685670,2016-01-02,1,830616.6,2,3,3,8,Needs Attention
C917994248,2016-01-02,1,410127.84,2,4,4,10,Loyal Customers
C743598735,2016-01-01,1,1284596.5,2,2,2,6,Needs Attention
C953377091,2016-01-01,1,665847.32,2,3,3,8,Needs Attention
C785239493,2015-12-31,1,411438.95,2,4,4,10,Loyal Customers
C265792167,2015-12-31,1,547779.1,2,4,4,10,Loyal Customers
C267838799,2015-12-31,1,5551987.16,2,1,1,4,Needs Attention
C997300517,2015-12-31,1,945033.6,2,3,3,8,Needs Attention
C517093265,2015-12-31,1,900795.04,2,3,3,8,Needs Attention
C581601035,2015-12-31,1,615099.98,2,3,3,8,Needs Attention
C396618306,2015-12-31,1,4694596.75,2,1,1,4,Needs Attention
C228244674,2015-12-31,1,643804.14,2,3,3,8,Needs Attention
C677162349,2015-12-31,1,1593457.76,2,2,2,6,Needs Attention
C178535401,2015-12-30,1,610896.72,2,3,3,8,Needs Attention
C741788136,2015-12-30,1,4189.17,2,5,5,12,Champions
C826998269,2015-12-30,1,1238314.0,2,2,2,6,Needs Attention
C528034532,2015-12-29,1,1235639.9,2,2,2,6,Needs Attention
C430308568,2015-12-29,1,4492779.21,2,1,1,4,Needs Attention
C343051803,2015-12-29,1,2407660.4,2,1,1,4,Needs Attention
C110288417,2015-12-29,1,2382834.72,2,1,1,4,Needs Attention
C690268266,2015-12-28,1,704670.44,2,3,3,8,Needs Attention
C361825549,2015-12-28,1,51008.75,2,5,5,12,Champions
C918938386,2015-12-28,1,343576.32,2,4,4,10,Loyal Customers
C804603326,2015-12-28,1,724046.07,2,3,3,8,Needs Attention
C553066194,2015-12-28,1,1500470.4,2,2,2,6,Needs Attention
C900518691,2015-12-27,1,482777.9,2,4,4,10,Loyal Customers
C270593535,2015-12-27,1,1474505.55,2,2,2,6,Needs Attention
C829753005,2015-12-27,1,308378.24,2,4,4,10,Loyal Customers
C443296468,2015-12-26,1,87543.37,2,5,5,12,Champions
C457858932,2015-12-26,1,1447526.46,2,2,2,6,Needs Attention
C630561864,2015-12-26,1,1563079.44,2,2,2,6,Needs Attention
C185737454,2015-12-26,1,294509.6,2,4,4,10,Loyal Customers
C840694272,2015-12-25,1,1382226.32,2,2,2,6,Needs Attention
C425112807,2015-12-24,1,1003299.68,2,3,3,8,Needs Attention
C254810559,2015-12-23,1,456325.72,2,4,4,10,Loyal Customers
C664370143,2015-12-23,1,484500.24,2,4,4,10,Loyal Customers
C109303939,2015-12-23,1,40296.27,2,5,5,12,Champions
C539565885,2015-12-23,1,1292563.4,2,2,2,6,Needs Attention
C396223914,2015-12-23,1,138155.2,2,5,5,12,Champions
C768472039,2015-12-22,1,4433437.68,2,1,1,4,Needs Attention
C972110497,2015-12-22,1,869213.12,2,3,3,8,Needs Attention
C442193973,2015-12-22,1,989975.84,2,3,3,8,Needs Attention
C321600997,2015-12-22,1,632345.01,2,3,3,8,Needs Attention
C440147340,2015-12-22,1,5362063.14,2,1,1,4,Needs Attention
C776894605,2015-12-21,1,6170136.91,2,1,1,4,Needs Attention
C199197423,2015-12-21,1,54104.67,2,5,5,12,Champions
C571209514,2015-12-21,1,266971.04,2,4,4,10,Loyal Customers
C182588326,2015-12-21,1,519665.58,2,4,4,10,Loyal Customers
C217971169,2015-12-21,1,349223.04,2,4,4,10,Loyal Customers
C712740886,2015-12-20,1,224058.9,2,4,4,10,Loyal Customers
C145394885,2015-12-20,1,1131400.96,2,2,2,6,Needs Attention
C540273988,2015-12-20,1,648445.82,2,3,3,8,Needs Attention
C322309100,2015-12-19,1,1110782.4,2,2,2,6,Needs Attention
C621508872,2015-12-19,1,583633.93,2,3,3,8,Needs Attention
C473955619,2015-12-19,1,435615.9,2,4,4,10,Loyal Customers
C552907836,2015-12-19,1,4278449.7,2,1,1,4,Needs Attention
C763158261,2015-12-18,1,1898759.6,2,2,2,6,Needs Attention
C472027003,2015-12-18,1,900735.15,2,3,3,8,Needs Attention
C133351123,2015-12-18,1,105941.2,2,5,5,12,Champions
C943811690,2015-12-18,1,762735.6,2,3,3,8,Needs Attention
C582386815,2015-12-17,1,8391.9,2,5,5,12,Champions
C362021243,2015-12-17,1,1384383.16,2,2,2,6,Needs Attention
C975455319,2015-12-16,1,3274288.29,2,1,1,4,Needs Attention
C393428838,2015-12-16,1,814598.48,2,3,3,8,Needs Attention
C264885365,2015-12-15,1,472198.88,2,4,4,10,Loyal Customers
C391854274,2015-12-14,1,1104984.36,2,2,2,6,Needs Attention
C942591178,2015-12-14,1,646113.68,2,3,3,8,Needs Attention
C634968841,2015-12-14,1,62543.6,2,5,5,12,Champions
C364775979,2015-12-14,1,1824435.6,2,2,2,6,Needs Attention
C101077067,2015-12-13,1,6385114.05,2,1,1,4,Needs Attention
C458644711,2015-12-13,1,414896.9,2,4,4,10,Loyal Customers
C760009133,2015-12-13,1,373210.68,2,4,4,10,Loyal Customers
C969905507,2015-12-13,1,3547792.08,2,1,1,4,Needs Attention
C383785760,2015-12-13,1,1047995.2,2,3,3,8,Needs Attention
C809954440,2015-12-12,1,193945.29,2,5,5,12,Champions
C548066127,2015-12-12,1,310655.73,2,4,4,10,Loyal Customers
C841244018,2015-12-12,1,252367.32,2,4,4,10,Loyal Customers
C624971711,2015-12-12,1,152998.56,2,5,5,12,Champions
C410982072,2015-12-12,1,828670.24,2,3,3,8,Needs Attention
C595964801,2015-12-12,1,5401626.41,2,1,1,4,Needs Attention
C880838143,2015-12-11,1,2153542.08,2,2,2,6,Needs Attention
C288578498,2015-12-11,1,3676080.45,2,1,1,4,Needs Attention
C105524384,2015-12-11,1,640927.2,2,3,3,8,Needs Attention
C828964221,2015-12-11,1,1602197.3,2,2,2,6,Needs Attention
C402795541,2015-12-11,1,46705.98,2,5,5,12,Champions
C432038486,2015-12-11,1,410157.8,2,4,4,10,Loyal Customers
C693808782,2015-12-11,1,966549.99,2,3,3,8,Needs Attention
C326007974,2015-12-11,1,151936.07,2,5,5,12,Champions
C182666003,2015-12-10,1,1596431.76,2,2,2,6,Needs Attention
C415429389,2015-12-10,1,1592719.6,2,2,2,6,Needs Attention
C232729327,2015-12-09,1,705738.55,2,3,3,8,Needs Attention
C808497893,2015-12-09,1,147309.44,2,5,5,12,Champions
C349347054,2015-12-08,1,3677726.4,2,1,1,4,Needs Attention
C723641812,2015-12-08,1,139893.44,2,5,5,12,Champions
C987458741,2015-12-08,1,4302048.0,2,1,1,4,Needs Attention
C126934850,2015-12-08,1,433465.44,2,4,4,10,Loyal Customers
C640478312,2015-12-08,1,67753.6,2,5,5,12,Champions
C472340714,2015-12-07,1,765524.14,2,3,3,8,Needs Attention
C883828914,2015-12-07,1,2319565.17,2,1,1,4,Needs Attention
C488831794,2015-12-07,1,551426.88,2,4,4,10,Loyal Customers
C748673474,2015-12-07,1,2035347.44,2,2,2,6,Needs Attention
C403739678,2015-12-07,1,1922805.6,2,2,2,6,Needs Attention
C773941171,2015-12-06,1,800434.68,2,3,3,8,Needs Attention
C622058618,2015-12-06,1,2020591.1,2,2,2,6,Needs Attention
C615918719,2015-12-06,1,1263945.2,2,2,2,6,Needs Attention
C723877847,2015-12-06,1,43274.88,2,5,5,12,Champions
C173258960,2015-12-06,1,1470.95,2,5,5,12,Champions
C844706857,2015-12-05,1,302968.25,2,4,4,10,Loyal Customers
C408305013,2015-12-05,1,255375.9,2,4,4,10,Loyal Customers
C900792062,2015-12-05,1,1368611.16,2,2,2,6,Needs Attention
C936292922,2015-12-05,1,5689621.77,2,1,1,4,Needs Attention
C574632012,2015-12-04,1,2209437.93,2,2,2,6,Needs Attention
C356431090,2015-12-04,1,1208750.8,2,2,2,6,Needs Attention
C832427060,2015-12-04,1,1101744.0,2,2,2,6,Needs Attention
C992614161,2015-12-04,1,594811.04,2,3,3,8,Needs Attention
C992496144,2015-12-04,1,337977.99,2,4,4,10,Loyal Customers
C730843865,2015-12-03,1,16756.68,2,5,5,12,Champions
C236192166,2015-12-03,1,2249396.82,2,1,1,4,Needs Attention
C890794932,2015-12-03,1,1001964.7,2,3,3,8,Needs Attention
C305029237,2015-12-02,1,1596431.76,2,2,2,6,Needs Attention
C415153014,2015-12-02,1,381984.9,2,4,4,10,Loyal Customers
C527441442,2015-12-02,1,40701.54,2,5,5,12,Champions
C664525496,2015-12-02,1,2833413.24,2,1,1,4,Needs Attention
C591831195,2015-12-02,1,999084.9,2,3,3,8,Needs Attention
C991039597,2015-12-01,1,6345223.65,2,1,1,4,Needs Attention
C671019446,2015-12-01,1,3552735.69,2,1,1,4,Needs Attention
C317663085,2015-12-01,1,1576579.41,2,2,2,6,Needs Attention
C610604941,2015-12-01,1,20213.7,2,5,5,12,Champions
C348716628,2015-12-01,1,87972.3,2,5,5,12,Champions
C122447192,2015-11-30,1,570022.0,2,3,3,8,Needs Attention
C667044198,2015-11-30,1,168036.88,2,5,5,12,Champions
C864542758,2015-11-30,1,1600350.32,2,2,2,6,Needs Attention
C598443162,2015-11-30,1,626506.65,2,3,3,8,Needs Attention
C756465613,2015-11-30,1,789888.0,2,3,3,8,Needs Attention
C741785132,2015-11-30,1,781338.8,2,3,3,8,Needs Attention
C826995265,2015-11-30,1,2164717.59,2,2,2,6,Needs Attention
C137127673,2015-11-29,1,1217740.98,2,2,2,6,Needs Attention
C207893359,2015-11-29,1,432744.0,2,4,4,10,Loyal Customers
C748397099,2015-11-28,1,293620.6,2,4,4,10,Loyal Customers
C322464454,2015-11-28,1,496342.74,2,4,4,10,Loyal Customers
C979231870,2015-11-28,1,820523.56,2,3,3,8,Needs Attention
C767170846,2015-11-28,1,191895.68,2,5,5,12,Champions
C735999286,2015-11-28,1,1128939.42,2,2,2,6,Needs Attention
C999934232,2015-11-28,1,248806.9,2,4,4,10,Loyal Customers
C956482875,2015-11-27,1,2267440.11,2,1,1,4,Needs Attention
C869344127,2015-11-27,1,2995840.89,2,1,1,4,Needs Attention
C258074700,2015-11-27,1,5791861.74,2,1,1,4,Needs Attention
C312467324,2015-11-26,1,3177904.8,2,1,1,4,Needs Attention
C873673427,2015-11-26,1,3475107.93,2,1,1,4,Needs Attention
C514059150,2015-11-26,1,166573.2,2,5,5,12,Champions
C921336066,2015-11-26,1,407541.18,2,4,4,10,Loyal Customers
C181523168,2015-11-26,1,2360052.66,2,1,1,4,Needs Attention
C905081021,2015-11-25,1,1067642.4,2,3,3,8,Needs Attention
C584824836,2015-11-25,1,14181.6,2,5,5,12,Champions
C680504167,2015-11-25,1,1061412.0,2,3,3,8,Needs Attention
C900751721,2015-11-25,1,570983.2,2,3,3,8,Needs Attention
C892447173,2015-11-25,1,586352.36,2,3,3,8,Needs Attention
C183687818,2015-11-25,1,2599686.18,2,1,1,4,Needs Attention
C913503587,2015-11-24,1,3168787.86,2,1,1,4,Needs Attention
C743083322,2015-11-24,1,2487969.21,2,1,1,4,Needs Attention
C946721780,2015-11-24,1,1242703.04,2,2,2,6,Needs Attention
C649804675,2015-11-23,1,40701.54,2,5,5,12,Champions
C766068351,2015-11-23,1,1132172.8,2,2,2,6,Needs Attention
C901223790,2015-11-23,1,669606.54,2,3,3,8,Needs Attention
C431603753,2015-11-23,1,4370688.4,2,1,1,4,Needs Attention
C849585902,2015-11-22,1,132195.63,2,5,5,12,Champions
C876428163,2015-11-22,1,527501.44,2,4,4,10,Loyal Customers
C637524878,2015-11-22,1,1012215.72,2,3,3,8,Needs Attention
C639807546,2015-11-21,1,19835.58,2,5,5,12,Champions
C768587052,2015-11-21,1,368559.6,2,4,4,10,Loyal Customers
C575535809,2015-11-20,1,553538.7,2,4,4,10,Loyal Customers
C519450604,2015-11-20,1,2460462.48,2,1,1,4,Needs Attention
C436287105,2015-11-20,1,55084.32,2,5,5,12,Champions
C746074092,2015-11-20,1,81712.14,2,5,5,12,Champions
C261891591,2015-11-19,1,686205.08,2,3,3,8,Needs Attention
C970768964,2015-11-19,1,105345.92,2,5,5,12,Champions
C126854169,2015-11-19,1,1205057.32,2,2,2,6,Needs Attention
C650512778,2015-11-19,1,6408.36,2,5,5,12,Champions
C904332578,2015-11-18,1,642207.47,2,3,3,8,Needs Attention
C646655547,2015-11-18,1,1325070.06,2,2,2,6,Needs Attention
C578054511,2015-11-18,1,74919.9,2,5,5,12,Champions
C900239312,2015-11-18,1,1490222.38,2,2,2,6,Needs Attention
C665311276,2015-11-18,1,1010402.88,2,3,3,8,Needs Attention
C561327397,2015-11-18,1,1667404.2,2,2,2,6,Needs Attention
C943926703,2015-11-18,1,1181426.94,2,2,2,6,Needs Attention
C752804076,2015-11-17,1,79136.8,2,5,5,12,Champions
C482729232,2015-11-17,1,3865356.18,2,1,1,4,Needs Attention
C578172528,2015-11-17,1,241430.42,2,4,4,10,Loyal Customers
C522087323,2015-11-17,1,1556186.88,2,2,2,6,Needs Attention
C449511039,2015-11-16,1,2338364.8,2,1,1,4,Needs Attention
C896382081,2015-11-16,1,1256038.56,2,2,2,6,Needs Attention
C135748803,2015-11-16,1,2045069.4,2,2,2,6,Needs Attention
C748828828,2015-11-16,1,811692.2,2,3,3,8,Needs Attention
C511972177,2015-11-16,1,1223722.8,2,2,2,6,Needs Attention
C434948575,2015-11-16,1,1495894.32,2,2,2,6,Needs Attention
C640987718,2015-11-15,1,64769.25,2,5,5,12,Champions
C988204181,2015-11-15,1,88862.4,2,5,5,12,Champions
C591396462,2015-11-14,1,956712.6,2,3,3,8,Needs Attention
C470803487,2015-11-14,1,10528.02,2,5,5,12,Champions
C452383792,2015-11-13,1,4053718.4,2,1,1,4,Needs Attention
C547827088,2015-11-13,1,28587.12,2,5,5,12,Champions
C342023980,2015-11-13,1,64104.95,2,5,5,12,Champions
C508350980,2015-11-13,1,785359.26,2,3,3,8,Needs Attention
C232254254,2015-11-12,1,5242240.5,2,1,1,4,Needs Attention
C878552472,2015-11-12,1,524600.4,2,4,4,10,Loyal Customers
C163653218,2015-11-12,1,1152214.74,2,2,2,6,Needs Attention
C281963527,2015-11-12,1,5293034.88,2,1,1,4,Needs Attention
C619064843,2015-11-11,1,594909.42,2,3,3,8,Needs Attention
C267637097,2015-11-11,1,2200258.32,2,2,2,6,Needs Attention
C602455747,2015-11-10,1,1830318.6,2,2,2,6,Needs Attention
C544323909,2015-11-10,1,975901.68,2,3,3,8,Needs Attention
C926923215,2015-11-09,1,492995.36,2,4,4,10,Loyal Customers
C881189191,2015-11-09,1,977941.02,2,3,3,8,Needs Attention
C234890973,2015-11-09,1,394499.3,2,4,4,10,Loyal Customers
C420109736,2015-11-08,1,707945.26,2,3,3,8,Needs Attention
C937628448,2015-11-08,1,36844.17,2,5,5,12,Champions
C519764316,2015-11-08,1,80853.78,2,5,5,12,Champions
C181324470,2015-11-07,1,4424971.95,2,1,1,4,Needs Attention
C807156360,2015-11-06,1,476242.24,2,4,4,10,Loyal Customers
C451753365,2015-11-06,1,693085.2,2,3,3,8,Needs Attention
C412159240,2015-11-06,1,905257.14,2,3,3,8,Needs Attention
C216707313,2015-11-06,1,1879881.92,2,2,2,6,Needs Attention
C524565684,2015-11-05,1,1037941.44,2,3,3,8,Needs Attention
C223201262,2015-11-05,1,2314879.04,2,1,1,4,Needs Attention
C254608857,2015-11-04,1,2187915.98,2,2,2,6,Needs Attention
C298178231,2015-11-04,1,701577.6,2,3,3,8,Needs Attention
C599896705,2015-11-03,1,132484.33,2,5,5,12,Champions
C951088416,2015-11-03,1,4712640.04,2,1,1,4,Needs Attention
C167706143,2015-11-02,1,63714.57,2,5,5,12,Champions
C639608848,2015-11-02,1,1454127.2,2,2,2,6,Needs Attention
C171917426,2015-11-02,1,144342.9,2,5,5,12,Champions
C843247306,2015-11-02,1,1886270.19,2,2,2,6,Needs Attention
C226192033,2015-11-01,1,335419.92,2,4,4,10,Loyal Customers
C371580636,2015-11-01,1,1205057.32,2,2,2,6,Needs Attention
C554634749,2015-11-01,1,1940638.56,2,2,2,6,Needs Attention
C816523063,2015-11-01,1,292956.3,2,4,4,10,Loyal Customers
C323799979,2015-11-01,1,5656237.28,2,1,1,4,Needs Attention
C248941028,2015-11-01,1,56325.21,2,5,5,12,Champions
C964194333,2015-10-31,1,1107694.5,2,2,2,6,Needs Attention
C376027953,2015-10-31,1,424224.96,2,4,4,10,Loyal Customers
C808336532,2015-10-31,1,2343053.58,2,1,1,4,Needs Attention
C340881145,2015-10-30,1,149989.45,2,5,5,12,Champions
C563293349,2015-10-30,1,2520890.0,2,1,1,4,Needs Attention
C949985921,2015-10-29,1,204224.0,2,4,4,10,Loyal Customers
C802550685,2015-10-29,1,960303.99,2,3,3,8,Needs Attention
C993673312,2015-10-29,1,3742164.3,2,1,1,4,Needs Attention
C929519593,2015-10-28,1,476242.24,2,4,4,10,Loyal Customers
C590725696,2015-10-28,1,1177154.7,2,2,2,6,Needs Attention
C989816081,2015-10-28,1,1896475.12,2,2,2,6,Needs Attention
C370596158,2015-10-27,1,1335610.1,2,2,2,6,Needs Attention
C994145381,2015-10-27,1,2186473.2,2,2,2,6,Needs Attention
C836240947,2015-10-27,1,757818.18,2,3,3,8,Needs Attention
C127481591,2015-10-27,1,165647.95,2,5,5,12,Champions
C171050965,2015-10-27,1,1694293.36,2,2,2,6,Needs Attention
C636931788,2015-10-26,1,173317.5,2,5,5,12,Champions
C703250157,2015-10-26,1,1276162.8,2,2,2,6,Needs Attention
C771851193,2015-10-26,1,63210.75,2,5,5,12,Champions
C287550675,2015-10-26,1,651428.0,2,3,3,8,Needs Attention
C771969211,2015-10-26,1,138859.27,2,5,5,12,Champions
C393581187,2015-10-26,1,3490717.86,2,1,1,4,Needs Attention
C749338233,2015-10-25,1,43757.7,2,5,5,12,Champions
C443762528,2015-10-25,1,381877.6,2,4,4,10,Loyal Customers
C635003173,2015-10-25,1,83308.5,2,5,5,12,Champions
C805305421,2015-10-25,1,2795021.25,2,1,1,4,Needs Attention
C316911637,2015-10-25,1,22297.2,2,5,5,12,Champions
C200647962,2015-10-25,1,551426.88,2,4,4,10,Loyal Customers
C574942719,2015-10-24,1,586984.86,2,3,3,8,Needs Attention
C664364135,2015-10-24,1,3919935.2,2,1,1,4,Needs Attention
C107487332,2015-10-23,1,1387446.5,2,2,2,6,Needs Attention
C932510364,2015-10-23,1,1447239.64,2,2,2,6,Needs Attention
C535820662,2015-10-22,1,4555.2,2,5,5,12,Champions
C887130391,2015-10-22,1,69635.12,2,5,5,12,Champions
C502602469,2015-10-22,1,14481.64,2,5,5,12,Champions
C247208106,2015-10-21,1,2101454.67,2,2,2,6,Needs Attention
C679516685,2015-10-21,1,1286242.4,2,2,2,6,Needs Attention
C565063607,2015-10-21,1,305098.09,2,4,4,10,Loyal Customers
C716828143,2015-10-21,1,200808.4,2,5,5,12,Champions
C153575408,2015-10-21,1,48805.23,2,5,5,12,Champions
C924913918,2015-10-20,1,960303.99,2,3,3,8,Needs Attention
C145506894,2015-10-20,1,1558794.6,2,2,2,6,Needs Attention
C430144202,2015-10-20,1,883310.24,2,3,3,8,Needs Attention
C182818353,2015-10-20,1,420786.6,2,4,4,10,Loyal Customers
C126969182,2015-10-19,1,381984.9,2,4,4,10,Loyal Customers
C374295032,2015-10-19,1,163565.76,2,5,5,12,Champions
C883509194,2015-10-19,1,724046.07,2,3,3,8,Needs Attention
C187147653,2015-10-19,1,189.8,2,5,5,12,Champions
C120829284,2015-10-19,1,2153210.0,2,2,2,6,Needs Attention
C503192555,2015-10-19,1,2060960.8,2,2,2,6,Needs Attention
C216626632,2015-10-18,1,537515.34,2,4,4,10,Loyal Customers
C673848855,2015-10-18,1,623442.4,2,3,3,8,Needs Attention
C270901238,2015-10-16,1,936140.7,2,3,3,8,Needs Attention
C100598990,2015-10-16,1,5568025.64,2,1,1,4,Needs Attention
C724030196,2015-10-16,1,2395418.8,2,1,1,4,Needs Attention
C576712977,2015-10-15,1,455125.2,2,4,4,10,Loyal Customers
C533143603,2015-10-15,1,1624001.5,2,2,2,6,Needs Attention
C668181025,2015-10-15,1,1304734.14,2,2,2,6,Needs Attention
C136335885,2015-10-14,1,565862.38,2,3,3,8,Needs Attention
C998906409,2015-10-14,1,1534316.3,2,2,2,6,Needs Attention
C630987584,2015-10-14,1,99787.35,2,5,5,12,Champions
C926330125,2015-10-13,1,107786.8,2,5,5,12,Champions
C832815444,2015-10-13,1,1148055.12,2,2,2,6,Needs Attention
C284243190,2015-10-12,1,1193993.2,2,2,2,6,Needs Attention
C203244340,2015-10-12,1,160001.4,2,5,5,12,Champions
C866269671,2015-10-12,1,4879039.27,2,1,1,4,Needs Attention
